type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,15/03/2024 10:30:44,28.22340003,-16.63082839,6.00,2198,,1,349,17,19,,
T,15/03/2024 10:30:47,28.22341846,-16.63084932,8.00,2197,,1,339,17,19,,
T,15/03/2024 10:30:50,28.22343998,-16.63086135,8.00,2197,,1,335,16,19,,
T,15/03/2024 10:30:53,28.22347082,-16.63088195,6.00,2197,,1,341,16,19,,
T,15/03/2024 10:30:56,28.22348975,-16.63089188,8.00,2197,,1,334,16,19,,
T,15/03/2024 10:30:59,28.22350591,-16.63090391,8.00,2197,,1,335,15,19,,
T,15/03/2024 10:31:02,28.22352630,-16.63092327,8.00,2197,,1,326,15,18,,
T,15/03/2024 10:31:05,28.22354961,-16.63093793,6.00,2197,,1,330,16,18,,
T,15/03/2024 10:31:08,28.22357668,-16.63095367,6.00,2196,,1,327,15,19,,
T,15/03/2024 10:31:11,28.22360306,-16.63097234,6.00,2196,,1,320,15,19,,
T,15/03/2024 10:31:14,28.22361959,-16.63098251,6.00,2196,,0,327,16,20,,
T,15/03/2024 10:31:17,28.22363251,-16.63099246,6.00,2196,,0,357,16,19,,
T,15/03/2024 10:31:20,28.22364110,-16.63099916,6.00,2196,,0,,15,20,,
T,15/03/2024 10:31:23,28.22364110,-16.63099916,8.00,2195,,0,,15,18,,
T,15/03/2024 10:31:26,28.22364110,-16.63099916,8.00,2195,,0,,15,19,,
T,15/03/2024 10:31:29,28.22366221,-16.63102096,8.00,2195,,0,333,16,19,,
T,15/03/2024 10:31:32,28.22367408,-16.63102885,6.00,2195,,0,325,16,20,,
T,15/03/2024 10:31:35,28.22368536,-16.63103600,6.00,2195,,0,327,16,19,,
T,15/03/2024 10:31:38,28.22370185,-16.63104291,6.00,2194,,1,326,15,19,,
T,15/03/2024 10:31:41,28.22372078,-16.63104640,6.00,2194,,1,329,15,18,,
T,15/03/2024 10:31:44,28.22373819,-16.63105308,8.00,2194,,0,337,15,18,,
T,15/03/2024 10:31:47,28.22375613,-16.63105766,6.00,2194,,1,348,15,19,,
T,15/03/2024 10:31:50,28.22378446,-16.63106352,6.00,2194,,1,334,16,21,,
T,15/03/2024 10:31:53,28.22381103,-16.63106695,6.00,2195,,1,352,15,18,,
T,15/03/2024 10:31:56,28.22384611,-16.63107111,6.00,2195,,1,342,16,20,,
T,15/03/2024 10:31:59,28.22386677,-16.63107495,6.00,2195,,1,340,15,17,,
T,15/03/2024 10:32:02,28.22388177,-16.63107816,6.00,2195,,1,343,15,19,,
T,15/03/2024 10:32:05,28.22390026,-16.63108787,6.00,2195,,0,305,14,18,,
T,15/03/2024 10:32:08,28.22391988,-16.63109880,6.00,2196,,1,348,14,17,,
T,15/03/2024 10:32:11,28.22394529,-16.63110988,6.00,2196,,1,341,15,19,,
T,15/03/2024 10:32:14,28.22396414,-16.63111587,6.00,2196,,1,351,16,19,,
T,15/03/2024 10:32:17,28.22399093,-16.63112288,6.00,2196,,1,351,16,19,,
T,15/03/2024 10:32:20,28.22401479,-16.63112736,6.00,2197,,1,348,16,18,,
T,15/03/2024 10:32:23,28.22402353,-16.63112806,8.00,2197,,0,14,16,19,,
T,15/03/2024 10:32:26,28.22402813,-16.63112846,8.00,2197,,0,,15,20,,
T,15/03/2024 10:32:29,28.22402813,-16.63112846,8.00,2197,,0,,13,19,,
T,15/03/2024 10:32:32,28.22402813,-16.63112846,8.00,2198,,0,,13,17,,
T,15/03/2024 10:32:35,28.22402813,-16.63112846,12.00,2198,,0,,15,18,,
T,15/03/2024 10:32:38,28.22402813,-16.63112846,8.00,2198,,0,,14,18,,
T,15/03/2024 10:32:41,28.22402813,-16.63112846,6.00,2198,,0,,15,18,,
T,15/03/2024 10:32:44,28.22402813,-16.63112846,6.00,2198,,0,,16,19,,
T,15/03/2024 10:32:47,28.22402813,-16.63112846,6.00,2198,,0,,15,18,,
T,15/03/2024 10:32:50,28.22402813,-16.63112846,6.00,2199,,0,,12,17,,
T,15/03/2024 10:32:53,28.22402813,-16.63112846,6.00,2199,,0,,14,18,,
T,15/03/2024 10:32:56,28.22407612,-16.63116685,6.00,2199,,0,353,14,17,,
T,15/03/2024 10:32:59,28.22408183,-16.63116234,6.00,2199,,0,345,14,18,,
T,15/03/2024 10:33:02,28.22408803,-16.63115605,6.00,2199,,0,312,14,18,,
T,15/03/2024 10:33:05,28.22409412,-16.63115673,6.00,2199,,0,254,15,18,,
T,15/03/2024 10:33:08,28.22410035,-16.63117190,8.00,2199,,1,296,14,17,,
T,15/03/2024 10:33:11,28.22410188,-16.63117760,8.00,2199,,0,322,15,18,,
T,15/03/2024 10:33:14,28.22410320,-16.63118211,6.00,2199,,0,,13,17,,
T,15/03/2024 10:33:17,28.22410378,-16.63118358,6.00,2199,,0,355,14,17,,
T,15/03/2024 10:33:20,28.22410939,-16.63118225,6.00,2199,,0,3,14,17,,
T,15/03/2024 10:33:23,28.22412974,-16.63117943,6.00,2199,,0,11,14,16,,
T,15/03/2024 10:33:26,28.22413828,-16.63118117,6.00,2199,,0,12,13,17,,
T,15/03/2024 10:33:29,28.22414090,-16.63118197,4.00,2199,,0,,13,16,,
T,15/03/2024 10:33:32,28.22414090,-16.63118197,6.00,2199,,0,,15,17,,
T,15/03/2024 10:33:35,28.22414090,-16.63118197,8.00,2199,,0,,14,17,,
T,15/03/2024 10:33:38,28.22414090,-16.63118197,8.00,2199,,0,,13,17,,
T,15/03/2024 10:33:41,28.22414090,-16.63118197,6.00,2199,,0,,12,17,,
T,15/03/2024 10:33:44,28.22414090,-16.63118197,6.00,2199,,0,,12,15,,
T,15/03/2024 10:33:47,28.22414090,-16.63118197,6.00,2199,,0,,11,15,,
T,15/03/2024 10:33:50,28.22414090,-16.63118197,8.00,2199,,0,,13,17,,
T,15/03/2024 10:33:53,28.22414090,-16.63118197,12.00,2199,,0,,13,16,,
